title,SGR_id
Starch Chemical Composition and Molecular Structure in Relation to Physicochemical Characteristics and Resistant Starch Content of Four Thai Commercial Rice Cultivars Differing in Pasting Properties,85147921952
Reference Database of Inner Retinal Layer Thickness and Thickness Asymmetry in Healthy Thai Adults as Measured by the Spectralis Spectral-Domain Optical Coherence Tomography,85143644724
Controlling the Fe2O3–SiO2 interaction: The effect on the H2S selective catalytic oxidation and catalyst deactivation,85138183020
Integration of In Silico Strategies for Drug Repositioning towards P38α Mitogen-Activated Protein Kinase (MAPK) at the Allosteric Site,85137299825
Home-based exercise using balance disc and smartphone inclinometer application improves balance and activity of daily living in individuals with stroke: A randomized controlled trial,85142353844
Genetic characterization of exotic commercial honey bee (Hymenoptera: Apidae) populations in Thailand reveals high genetic diversity and low population substructure,85079105552
Immunodominant linear B cell epitopes in the spike and membrane proteins of SARS-CoV-2 identified by immunoinformatics prediction and immunoassay,85117380365
Development of a new birthing model material based on silicone rubber/natural rubber blend,85140909092
Pressure to perform: female CEOs and firm community engagement,85114474460
Risk Factors for Community-Acquired Urinary Tract Infections Caused by Multidrug-Resistant Enterobacterales in Thailand,85137350425
Hybrid-Functional Study of Native Point Defects and Ti/Fe Impurities in α-Al2O3,85097406721
Nationwide cost-effectiveness analysis of surgical stabilization of rib fractures by flail chest status and age groups,85101153158
Phenolic content and biological activities of ethanol extracts from medicinal plants in east kalimantan indonesia,85114045577
Co-occurrence CDK4/6 amplification serves as biomarkers of de novo EGFR TKI resistance in sensitizing EGFR mutation non-small cell lung cancer,85124312940
Effect of transport parameters on atherosclerotic lesion growth: A parameter sensitivity analysis,85098453671
A LILRB1 variant with a decreased ability to phosphorylate SHP-1 leads to autoimmune diseases,85137930747
Identifying molecular targets of Aspiletrein-derived steroidal saponins in lung cancer using network pharmacology and molecular docking-based assessments,85146921830
New approaches to monitor semi-volatile organic compounds released during coffee roasting using flow-through/active sampling and comprehensive two-dimensional gas chromatography,85061184634
Helicobacter pylori infection increased anti-dsDNA and enhanced lupus severity in symptomatic FcγRIIb-deficient lupus mice,85049649084
High methanogenic activity of a three-stage UASB in relation to the granular sludge formation,85082549235
Deep well injection for the waste brine disposal solution of potash mining in Northeastern Thailand,85125619090
Non-invasive electrochemical immunosensor for sweat cortisol based on L-cys/AuNPs/ MXene modified thread electrode,85123756994
Sustainable practice for a zero-discharge outdoor earthen shrimp pond based on biological nitrogen waste carrying capacity,85161317662
Natural occurrence of edwardsiellosis caused by Edwardsiella ictaluri in farmed hybrid red tilapia (Oreochromis sp.) in Southeast Asia,85053372718
Novosphingobium kaempferiae sp. nov. a phosphate-solubilizing bacterium isolated from stem of Kaempferia marginata Carey,85150648571
Resistance-Based Lateral Flow Immunosensor with a NFC-Enabled Smartphone for Rapid Diagnosis of Leptospirosis in Clinical Samples,85141107449
PEM fuel cells model parameter identification based on a new improved fluid search optimization algorithm,85083000533
Effect of carbazole coating on TiO2 nanoparticles as a photosensitizer and MWCNTs on the performance of epoxy composites,85110603376
Distinguishing Late Holocene Storm Deposit From Shore-normal Beach Sediments From the Gulf of Thailand,85102277547
Mass-radius ratio bounds for compact objects in Lorentz-violating dRGT massive gravity theory,85056825187
High electrochemical and mechanical performance of zinc conducting-based gel polymer electrolytes,85108810501
Tumor-induced DNA methylation in the white blood cells of patients with colorectal cancer,85070715450
Premature Senescence and Telomere Shortening Induced by Oxidative Stress From Oxalate Calcium Oxalate Monohydrate and Urine From Patients With Calcium Oxalate Nephrolithiasis,85118645392
Catalytic deoxygenation of fatty acids via ketonization and α-carbon scissions over layered alkali titanate catalysts under N2,85144027544
Effects of the cell and triangular microwell size on the cell-trapping efficacy and specificity,85074850336
Phytochemical content especially spermidine derivatives presenting antioxidant and antilipoxygenase activities in Thai bee pollens,85131208964
Aqueous-phase Selective Hydrogenation of Furfural to Furfuryl Alcohol over Ordered-mesoporous Carbon Supported Pt Catalysts Prepared by One-step Modified Soft-template Self-assembly Method,85135447312
Screening of compounds to identify novel epigenetic regulatory factors that affect innate immune memory in macrophages,85124061379
Investigation of sulfonated solid acid catalysts derived from oil palm kernel shell corncob and diatomaceous earth for esterification of ethanol and propanoic acid characterisation and their performance,85122644794
Stability Evaluations of Unlined Horseshoe Tunnels Based on Extreme Learning Neural Network,85134418894
Dark fermentative hydrogen production and transcriptional analysis of genes involved in the unicellular halotolerant cyanobacterium Aphanothece halophytica under nitrogen and potassium deprivation,85146490862
Biomedical event extraction on input text corpora using combination technique based capsule network,85139250530
Mitochondrial genetic population structure and variation of the littoral earthworm Pontodrilus longissimus Seesamut and Panha 2018 along the coast of Thailand,85067993543
Discussion of some recent literature on hydrogen-embrittlement mechanisms: Addressing common misunderstandings,85067511666
Millennials’ intention to stay and word-of-mouth referrals,85072124134
Morphological characterization of the digestive system and health status of the invasive shortfin molly Poecilia mexicana Steindachner 1863 in Thailand,85129960814
COVID-19 Highlights the Need for More Effective Wildlife Trade Legislation,85093114111
Technological pedagogical content knowledge of primary school science teachers during the COVID-19 in Thailand and Finland,85131765612
Situation of snakebite antivenom market and access to antivenoms in ASEAN countries,85126914721
Genome characterization of piscine ‘Scale drop and Muscle Necrosis syndrome’-associated strain of Vibrio harveyi focusing on bacterial virulence determinants,85042085334
Effect of cotton fiber addition and carbonization temperature to the structural-and-surface-property change of C/C composite xerogels as electrodes for electric double layer capacitors,85136471532
Comparative study on the effect of different copper loading on catalytic behaviors and activity of Cu/ZnO/Al2O3 catalysts toward CO and CO2 hydrogenation,85111487031
Speciation analysis of silver ions and nanoparticles using humic-acid-modified silica and ICP-OES,85136181374
Antibiotic resistance genes and associated phenotypes in escherichia coli and enterococcus from cattle at different production stages on a dairy farm in central california,85114264178
Dolutegravir as First- or Second-Line Treatment for HIV-1 Infection in Children,85122623065
Association between oral hypofunction and general health: a systematic review,85168694039
Nervisides I–J: Unconventional side-chain-bearing cycloartane glycosides from nervilia concolor,85069679779
Pyrolysis kinetic parameters investigation of single and tri-component biomass: Models fitting via comparative model-free methods,85117267051
Expression of SOX2 and OCT4 in odontogenic cysts and tumors,85110011454
I'll get there because I'm great or am I? Narcissistic vulnerability moderates the narcissistic grandiosity – goal persistence relationship,85027562644
Cyanostilbene-based fluorescent paper array for monitoring fish and meat freshness via amino content detection,85159166191
Telomere Length Is Correlated with Resting Metabolic Rate and Aerobic Capacity in Women: A Cross-Sectional Study,85141596015
Curcuma longa rhizome extract and Curcumin reduce the adhesion of Acanthamoeba triangularis trophozoites and cysts in polystyrene plastic surface and contact lens,85096499103
Patient dosimetry of 177Lu-PSMA I&T in metastatic prostate cancer treatment: the experience in Thailand,85111252287
Comparison of Corneal Biomechanical Properties among Axial Myopic Nonaxial Myopic and Nonmyopic Eyes,85078334620
Local Site Investigation of Liquefied Soils Caused by Earthquake in Northern Thailand,85046683437
Health-Promoting Behaviors among Older Adults with Noncommunicable Diseases in Rural and Urban Areas during the New Normal Post-COVID-19 Era: A Structural Equation Modeling Analysis,85145895766
A novel white spot syndrome virus protein WSSV164 controls prophenoloxidases PmproPOs in shrimp melanization cascade,85054700094
Possibly Oxfordian (Upper Jurassic) cockroach assemblage (Insecta: Blattaria) from the Phra Wihan Formation in Thailand,85146394334
Online Gaming Addiction and Quality of Life among Early Adolescents in Thailand: An Investigation from a SEM-Neural Network Approach,85160247510
Thailand's national strategic plan on antimicrobial resistance: progress and challenges Plan stratégique national de la thaïlande relatif à la résistance aux antimicrobiens: Progrès et défis Plan estratégico nacional de tailandia sobre la resistencia a los antimicrobianos: Avances y retos,85115451356
Performance of different machine learning techniques in predicting the flexural capacity of concrete beams reinforced with FRP rods,85164950447
Enhanced thermoelectric properties of Cu2Se via Sb doping: An experimental and computational study,85139212840
Necroptosis in biliary atresia of the liver,85108611037
Dietary anthocyanins inhibit insulin fibril formation and cytotoxicity in 3T3-L1 preadipocytes,85142171369
Effect of nonmetals (B O P and S) doped with porous g-C3N4 for improved electron transfer towards photocatalytic CO2 reduction with water into CH4,85111864069
Determination of rainfall data for direct runoff prediction in monsoon region: a case study in the Upper Yom basin Thailand,85122849698
Elucidating the NB-UVB mechanism by comparing transcriptome alteration on the edge and center of psoriatic plaques,85150665581
Should we use similar perioperative protocols in patients undergoing unilateral and bilateral one-stage total knee arthroplasty?,85123265142
Theoretical study on electronic properties of curved graphene quantum dots,85051248196
Accurate surface ultraviolet radiation forecasting for clinical applications with deep neural network,85101985511
Amphotericin B resistance correlates with increased fitness in vitro and in vivo in Leishmania (Mundinia) martiniquensis,85153517598
Exploring polyamine interactions and binding pockets in SARS-CoV-2 ORF3a,85152621750
The immunogenicity of an extended dosing interval of BNT162b2 against SARS-CoV-2 Omicron variant among healthy school-aged children a randomized controlled trial,85150042099
Greater optimisation of pharmacokinetic/pharmacodynamic parameters through a loading dose of intravenous colistin in paediatric patients,85083575612
Enhanced adsorptive composite foams for copper (II) removal utilising bio-renewable polyisoprene-functionalised carbon derived from coconut shell waste,85099434606
Sustaining employees through co-worker and supervisor support: Evidence from Thailand,85064219392
Differential antigenic requirements by diverse MR1-restricted T cells,85122766013
Structural Behavior of LC-GFRP Confined Waste Aggregate Concrete Square Columns with Sharp and Round Corners,85138698627
Non-Hodgkin lymphoma in South East Asia: An analysis of the histopathology clinical features and survival from Thailand,85017382024
Biosynthesis characterization and antibacterial activity of gold nanoparticles,85118361529
Enhanced Physicochemical Stability of the L-DOPA Extract of Mucuna pruriens Seeds by Adding Phyllanthus emblica,85149053296
Outcomes among Thai children with risk conditions hospitalized for pneumococcal disease (invasive or non-bacteraemic pneumonia): A multi-centre observational study,85163032478
Influence of hydrogen sulfide gas concentrations on LOD and LOQ of thermal spray coated hybrid-bacterial cellulose film for intelligent meat label,85097353855
Higher blood pressure versus normotension targets to prevent acute kidney injury: a systematic review and meta-regression of randomized controlled trials,85142485668
Molecular characterization identifies intra-host recombination and zoonotic potential of canine rotavirus among dogs from Thailand,85089963485
Auricularia polytricha ethanol crude extract from sequential maceration induces lipid accumulation and inflammatory suppression in RAW264.7 macrophages,85118775819
Membranous Nephropathy following Full-Dose of Inactivated SARS-CoV-2 Virus Vaccination: A Case Report and Literature Review,85146779762
Detecting introgressive hybridization to maintain genetic integrity in endangered large waterbird: a case study in milky stork,85160943243
Immunoglobulin G responses to variant forms of Plasmodium vivax merozoite surface protein 9 upon natural infection in Thailand,85100531113
Attitudes About Analytic Treatment Interruption (ATI) in HIV Remission Trials with Different Antiretroviral Therapy (ART) Resumption Criteria,85122649177
Unravelling capability of two-stage thermophilic anaerobic membrane bioreactors for high organic loading wastewater: Effect of support media addition and irreversible fouling,85124426063
Lower bound analysis of rectangular footings with interface adhesion factors on nonhomogeneous clays,85129534633
Mechanical/electrical properties and strain sensibility of epoxidized natural rubber nanocomposite filled with carbon nanotube: Effect of sodium alginate as a surfactant on latex technology process,85161803064
Compressed composite carbon felt as a negative electrode for a zinc–iron flow battery,85143512551
Using Phylogeny Approach on Ethnobotanical Bioprospecting for Leading Antimalarial Plant-Based Drug Discovery,85109976345
Green natural rubber composites reinforced with black/white rice husk ashes: Effects of reinforcing agent on film’s mechanical and dielectric properties,85103106387
Techno-economic analysis of hydrogen production from dehydrogenation and steam reforming of ethanol for carbon dioxide conversion to methanol,85105248701
Photosynthetic Parameters and Biomass Recovery of a Rice Chromosome Segment Substitution Line with a ‘KDML 105’ Genetic Background under Drought Conditions,85098198624
Hospital design principles implementation: Reflections from practitioners in Thailand,85160957446
Seasonal physico-chemical impacts on community structure of microphytobenthos in a Mudflat inside vs outside a breakwater system in the Inner Gulf of Thailand,85074076384
Production and purification of mannan oligosaccharide with epithelial tight junction enhancing activity,85074152331
The extraordinary genus Myja is not a tergipedid but related to the facelinidae s. Str. with the addition of two new species from Japan (Mollusca Nudibranchia),85070224701
Lumpy skin disease of snakeskin gourami: A new record of metacercariae of Posthodiplostomum sp. (Digenea Diplostomidae) in clinically sick snakeskin gourami Trichopodus pectoralis Regan 1910 (Pisces Osphronemidae),85152724753
The impact of CASR A990G polymorphism in response to cinacalcet treatment in hemodialysis patients with secondary hyperparathyroidism,85114699125
Effect of carbon number on the production of propylene and ethylene by catalytic cracking of straight-chain alkanes over phosphorus-modified ZSM-5,85079396021
Strength and stiffness parameters for hardening soil model of rockfill materials,85117224058
Therapeutic drug monitoring of meropenem and pharmacokinetic-pharmacodynamic target assessment in critically ill pediatric patients from a prospective observational study,85129697282
Fatality rate risk factors and functional decline in peritoneal dialysis patients with coronavirus disease 2019: A nationwide cohort study,85143528016
No neurocognitive advantage for immediate antiretroviral treatment in adults with greater than 500 CD4+ T-cell counts,85046750181
Cationic-Polymer-Functionalized Zinc Oxide Quantum Dots: Preparation and Application to Iron(II) Ion Detection,85064521348
Multi-locus Phylogeny Reveals a New Freshwater Mussel in the Genus Bineurus Simpson 1900 (Unionidae: Pseudodontini) from Thailand,85163359100
Measuring effects of height on the autonomic nervous system in middle-aged adolescents using the very low frequency band of heart rate variability,85134166889
Loving local beans? The challenge of valorizing local food in the Thai highlands,85104823882
Differential gene expression levels chemical profiles and biological activities of Pueraria candollei var. mirifica callus cultures at different growth stages,85106401474
Improving encapsulating efficiency stability and antioxidant activity of catechin nanoemulsion using foam mat freeze-drying: The effect of wall material types and concentrations,85129640019
Hypertension Subtypes among Thai Hypertensives: An Analysis of Telehealth-Assisted Instrument in Home Blood Pressure Monitoring Nationwide Pilot Project,85084054075
Highly selective sub–10 ppm H2S gas sensors based on Ag-doped CaCu3Ti4O12 films,85044363034
Long-read Amplicon Sequencing of the CYP21A2 in 48 Thai Patients With Steroid 21-Hydroxylase Deficiency,85132454403
The first report of kidney transplantation in a human immunodeficiency virus–positive recipient in Thailand and literature review: Encouragement for developing countries in Southeast Asia,85108144060
Enzymatic hydrolysis as a green alternative for glyceride removal from rice bran acid oil before γ-oryzanol recovery: Statistical process optimization,85159154709
Pricing Environmental Externality in Traffic Networks Mixed with Fuel Vehicles and Electric Vehicles,85114379876
Novel paper-based colorimetric immunoassay (PCI) for sensitive and specific detection of salbutamol residues in flesh of swine and urine using Ag3PO4/Ag nanocomposite as label,85076849774
Experiments of Supervised Learning and Semi-Supervised Learning in Thai Financial News Sentiment: A Comparative Study,85167702535
Universal Joint Feature Extraction for P300 EEG Classification Using Multi-Task Autoencoder,85067236770
Future of CAR T cells in multiple myeloma,85097310758
Neural Network‐Based Prediction Model for the Stability of Unlined Elliptical Tunnels in Cohesive‐Frictional Soils,85128638947
CRISPR-mediated activation of a promoter or enhancer rescues obesity caused by haploinsufficiency,85058857761
Intermittent hypoxia inhibits mandibular cartilage growth with reduced TGF-β and SOX9 expressions in neonatal rats,85099412413
The Patient’s Denture Assessment (Thai version) is a valid and reliable tool for evaluating the outcome of treatment with complete denture,85100983995
Using text analytics to discover organizational congruences: A study of the Thai IT industry,85146371144
Activity of chitosan antifungal denture adhesive against common Candida species and Candida albicans adherence on denture base acrylic resin,85076240740
Eumitrins F-H: three new xanthone dimers from the lichen Usnea baileyi and their biological activities,85122326731
Role of copper- or cerium-promoters on NiMo/Γ-Al2O3 catalysts in hydrodeoxygenation of guaiacol and bio-oil,85061387925
Grape Seed extract reduces active gelatinases using an Etch-and-Rinse mode universal adhesive,85066929902
Fracture Characteristics of Commercial PEEK Dental Crowns: Combining the Effects of Aging Time and TiO2 Content,85163731131
Effects of synthetic conditions on the Pd particle sizes of Pd/SBA-15 catalysts and their performance for the partial hydrogenation of biodiesel fuels,85147518299
Disposable paper-based electrochemical sensor using thiol-terminated poly(2-methacryloyloxyethyl phosphorylcholine) for the label-free detection of C-reactive protein,85068000894
Hybrid Metamodeling/Metaheuristic Assisted Multi-Transmitters Placement Planning,85103681823
Robust transparent conducting electrode based on silver nanowire coating on polyelectrolytes multilayers,85089543880
Rapid antiretroviral initiation among Thai youth living with HIV in the National AIDS programme in the era of treatment at any CD4 cell count: a national registry database study,85090082458
Analysis of the spike ORF3 and nucleocapsid genes of porcine epidemic diarrhea virus circulating on Thai swine farms 2011–2016,85074228749
Capability of single and double elements doped perovskite oxide catalysts in 5-hydroxymethyl furfural oxidation,85144847568
Application of shear stress for enhanced osteogenic differentiation of mouse induced pluripotent stem cells,85141550029
Porous Biochar Supported Transition Metal Phosphide Catalysts for Hydrocracking of Palm Oil to Bio-Jet Fuel,85139943568
Quantitative proteomic analysis of dermal papilla from male androgenetic alopecia comparing before and after treatment with low-level laser therapy,85062699245
The Effects of Acceptance and Commitment Group Therapy on Social Anxiety Fears of Negative Evaluation and Psychological Flexibility: an Initial Study in Thai Female Undergraduates,85164930954
Thy-AuNP-AgNP Hybrid Systems for Colorimetric Determination of Copper (II) Ions Using UV-Vis Spectroscopy and Smartphone-Based Detection,85128711486
Long-term arsenate removal by an iron-amended biosand filter: Modes of operation according to groundwater composition,85152937771
Greybody factor for black string in dRGT massive gravity,85064343218
Corrigendum to “Priorities to inform research on marine plastic pollution in Southeast Asia” [Sci. Total Environ. volume 841 (2022) Article 156704] (Science of the Total Environment (2022) 841 (S0048969722038013) (10.1016/j.scitotenv.2022.156704)),85140462429
Education and grip strength among older Thai adults: A mediation analysis on health-related behaviours,85112561567
Acute liver failure and death predictors in patients with dengue-induced severe hepatitis,85091264792
Trabecular bone score a new bone quality index is associated with severe periodontitis,85093122730
Transcriptome analysis of basic fibroblast growth factor treated stem cells isolated from human exfoliated deciduous teeth,85086783069
Development of pharmacy competency framework for the changing demands of Thailand’s pharmaceutical and health services,85097646793
Do broken promises matter? The effects of psychological contract breach on job embeddedness and nurses' work attitudes,85129206793
Glioblastoma with novel EGFR mutations (T790M and exon 20 insertion) yet unresponsive to osimertinib: A case report,85152274374
Alteration of urinary neutrophil gelatinase–associated lipocalin as a predictor of tacrolimus-induced chronic renal allograft fibrosis in tacrolimus dose adjustments following kidney transplantation,85058917460
Electrochemical immunosensor based on gold-labeled monoclonal anti-LipL32 for leptospirosis diagnosis,85069907304
Production of non-activated biochar based on Biden pilosa and its application in removing methylene blue from aqueous solutions,85153214421
Decision support technique based on neutrosophic yager aggregation operators: Application in solar power plant locations-case study of Bahawalpur Pakistan,85097846912
Computational Study of the Evolution of Ni-Based Catalysts during the Dry Reforming of Methane,85085275602
Enhancing Lifelong Language Learning by Improving Pseudo-Sample Generation,85143195861
Enthalpy stabilization of superconductivity in an alloying S-P-H system: First-principles cluster expansion study under high pressure,85099715949
Enhancing Arsenic Phytoextraction of Dwarf Napier Grass (Pennisetum purpureum cv. Mott) from Gold Mine Tailings by Electrokinetics Remediation with Phosphate and EDTA,85109208010
Site-speci¯c Investigations of the Earthquake Activities and Hazards for Some Caves in Thailand,85131872754
Molecular phylogenetic analysis and taxonomic reconsideration of Ceropegia hirsuta (Apocynaceae Asclepiadoideae) reveal a novelty in Thailand Ceropegia citrina sp. nov. with notes on its pollination ecology,85100561231
Patient selection and injection techniques for botulinum neurotoxin in oromandibular dystonia,85135803187
Effectiveness of a Mobile App (KhunLook) Versus the Maternal and Child Health Handbook on Thai Parents’ Health Literacy Accuracy of Health Assessments and Convenience of Use: Randomized Controlled Trial,85159728837
In vivo quantification of mandibular bone remodeling and vascular changes in a wistar rat model: A novel HR-MRI and micro-CT fusion technique,85092094160
Symptomatic orthostatic hypotension in Parkinson's disease patients: Prevalence associated factors and its impact on balance confidence,85039945052
Perioperative temperature management: a survey of 6 Asia–Pacific countries,85112702734
Characterization of a novel Clostridium sp. SP17–B1 and its application for succinic acid production from hevea wood waste hydrolysate,85072398574
Rapid electrochemical detection of coronavirus SARS-CoV-2,85100539026
Validation of models using basic parameters to differentiate intestinal tuberculosis from Crohn’s disease: A multicenter study from Asia,85097037464
Critical Components of Airport Business Model Framework: Evidence from Thailand,85133779197
Atomic-level understanding on conformational flexibility of neochlorogenic and chlorogenic acids and their inclusion complexation with β-cyclodextrin,85152263383
Factors of Successful Women Leadership in Asian: Moderating Role of Political Differences and Organization Culture,85127916812
Glucose conversion into 5-hydroxymethylfurfural over niobium oxides supported on natural rubber-derived carbon/silica nanocomposite,85110743510
Unripe papaya by-product: From food wastes to functional ingredients in pancakes,85103823443
Ten Years of Change in Bariatric/Metabolic Surgery in the Asia–Pacific Region with COVID-19 Pandemic: IFSO-APC National Reports 2021,85133210646
Sensory neuromuscular electrical stimulation for dysphagia rehabilitation: A literature review,85142915057
Bite Force Performance from wild Derived mice has Undetectable Heritability Despite Having Heritable Morphological Components,85141607179
Fermented unpolished black rice (Oryza sativa L.) inhibits melanogenesis via ERK p38 and AKT phosphorylation in B16F10 melanoma cells,85090078129
Immunogenicity of a fractional or full third dose of AZD1222 vaccine or BNT162b2 messenger RNA vaccine after two doses of CoronaVac vaccines against the Delta and Omicron variants,85147658367
Bond Strength of Reinforced Autopolymerized Acrylic Resin to Denture Base Resin,85165499384
Parenthood and Life Satisfaction: The Role of Welfare Regimes,85132530999
Non-canonical Wnt signaling participates in Jagged1-induced osteo/odontogenic differentiation in human dental pulp stem cells,85129555603
Identifying and understanding challenges to inform new approaches to improve vaccination rates: A qualitative study in Indonesia,85131714277
Amylomaltase from Thermus filiformis: expression in Saccharomyces cerevisiae and its use in starch modification,85085684154
CO2-TBAB semi-clathrate hydrate dissociation behaviour in individual capsules: A new two-stage numerical model and parametric study,85162114518
Facile Syntheses of Physically Crosslinked Carboxymethyl Cellulose Hydrogels and Nanocomposite Hydrogels for Enhancing Water Absorbency and Adsorption of Sappan Wood Dye,85126875586
Specification Patterns of Service-Based Applications Using Blockchain Technology,85086715634
Serum protein expression in equine glandular gastric disease (Eggd) induced by phenylbutazone,85063283000
5-Hydroxymethylfurfural production from hexose sugars using adjustable acid- and base-functionalized mesoporous SBA-15 catalysts in aqueous media,85075898384
Congenital myasthenic syndromes in the Thai population: Clinical findings and novel mutations,85091535485
Actinomadura violacea sp. Nov. a madurastatin a1-producing strain isolated from lichen in thailand,85120658210
Defining and supporting a professional role for pharmacists associated with traditional and complementary medicines: a cross-country survey of pharmacists,85169560872
Pediatric and Neonatal Invasive Candidiasis: Species Distribution and Mortality Rate in a Thai Tertiary Care Hospital,85099773882
The effect of acid aging on the mechanical and tribological properties of coir–coconut husk-reinforced low-density polyethylene composites,85087510948
A Modified Conjugate Descent Projection Method for Monotone Nonlinear Equations and Image Restoration,85091275389
Recognition of the Trachypetidae stat.n. as a new extant family of Ichneumonoidea (Hymenoptera) based on molecular and morphological evidence,85079731281
Clinical parameters and biological markers associated with acute severe ocular complications in Stevens-Johnson syndrome and toxic epidermal necrolysis,85116869417
Prediction of substrate binding on mobile colistin resistance using in silico approach,85152094513
Additional Peripheral Nerve Block to Periarticular Injection Has No Benefit for Patients Undergoing TKA: A Factorial Propensity Score–Matched Analysis Comparing Four Multimodal Analgesic Techniques,85117196207
Improved Delineation of Colorectal Cancer Molecular Subtypes and Functional Profiles with a 62-Gene Panel,85149154397
Hydrogen Production via Chemical Looping Steam Reforming of Ethanol: Effect of Ce and la on Ni-based Oxygen Carrier Performance,85068724942
Low-cost fiber rope reinforced polymer (FRRP) confinement of square columns with different corner Radii,85113633956
Impairment of bone microstructure and upregulation of osteoclastogenic markers in spontaneously hypertensive rats,85071360222
Antileishmanial activity and synergistic effects of amphotericin b deoxycholate with allicin and andrographolide against leishmania martiniquensis in vitro,85078316903
Higgs mechanism in nonlocal field theories,85051627190
Attitudes and opinions about 360 virtual videos to relieve muscle pain and fibrosis in the neck and shoulder,85126589403
Characteristics of hydrochar and liquid fraction from hydrothermal carbonization of cassava rhizome,85010929498
The effects of oral Aloe vera on the efficacy of transplanted human endothelial cells and the expression of matrix metalloproteinases in diabetic wound healing,85120635493
The framework of an ar-quest instructional design model based on situated learning to enhance Thai undergraduate students’ Khmer vocabulary ability,85079650853
The inclusion complexation of daidzein with β-cyclodextrin and 26-dimethyl-β-cyclodextrin: a theoretical and experimental study,85051497857
Clinical characteristics trichoscopy histopathology and treatment outcomes of frontal fibrosing alopecia in an Asian population: A retro-prospective cohort study,85088365294
Antifungal drug resistance in oral Candida isolates from HIV-infected and healthy individuals and efficacy of chitosan as an alternative antifungal agent,85146690066
Krafft Point Prediction of Anionic Surfactants Using Group Contribution Method: First-Order and Higher-Order Groups,85065709418
Synergistic interplay between Aliquat 336 and organophosphorus extractants towards non-dispersive extraction of arsenic from petroleum produced water via hollow fiber membrane contactor,85122595988
Event-free survival at 12 months is a strong surrogate endpoint for stage 1 diffuse large B cell lymphoma: a report from Nation Wide Registry Thai Lymphoma Study Group,85087357897
Fabrication of Miniature Surface Plasmon Resonance Sensor Chips by Using Confined Sessile Drop Technique,85063432098
Reprocessable polybenzoxazine thermosets crosslinked by mussel-inspired catechol-Fe3+ coordination bonds,85080077153
Design equation for stability of a circular tunnel in anisotropic and heterogeneous clay,85110084333
Computational screening of fatty acid synthase inhibitors against thioesterase domain,85038030583
Changes of cardiac function in diabetic dogs,85052987188
Mechanistic aspect based on the role of reactive oxidizing species (ROS) in macroscopic level on the glycerol photooxidation over defected and defected-free TiO2,85052852129
Feeling Good by Doing Good: A Selfish Motivation for Ethical Choice,85062041913
How far people walk during lunchtime: Comparing actual and perceived walking distances in the Central Business District of Bangkok Thailand,85147420354
MarketTrust: blockchain-based trust evaluation model for SIoT-based smart marketplaces,85165293613
Blockade of PD-1 Attenuated Postsepsis Aspergillosis Via the Activation of IFN-γ and the Dampening of IL-10,85081941464
Improving Stress‐Strain Behavior of Waste Aggregate Concrete Using Affordable Glass Fiber Reinforced Polymer (GFRP) Composites,85131689539
Furfural conversion over calcined Ti and Fe metal-organic frameworks under continuous flow conditions,85151299321
Detection of Extended-spectrum β-lactamase-producing Escherichia coli isolates by isothermal amplification and association of their virulence genes and phylogroups with extraintestinal infection,85165706328
Phosphoproteomic Analysis Defines BABAM1 as mTORC2 Downstream Effector Promoting DNA Damage Response in Glioblastoma Cells,85141590781
Exchange Networks with Stochastic Matching,85148723600
Draft genome sequencing of Sporolactobacillus terrae SBT-1 an efficient bacterium to ferment concentrated sugar to d-lactic acid,85105505396
Characterization and Antibacterial Activity Against Helicobacter pylori of Lactic Acid Bacteria Isolated from Thai Fermented Rice Noodle,85040863759
Protracted statelessness and nationalitylessness among the lahu akha and tai-yai in northern Thailand: Problem areas and the vital role of health insurance status,85100164236
Characterization of a bioactive Jagged1-coated polycaprolactone-based membrane for guided tissue regeneration,85041491891
Inflammatory reaction clinical efficacy and safety of bacterial cellulose wound dressing containing silk sericin and polyhexamethylene biguanide for wound treatment,85054801027
A minimal monitoring approach for the treatment of hepatitis C virus infection (ACTG A5360 [MINMON]): a phase 4 open-label single-arm trial,85125851817
Factors affecting behavior of mobile phone use while driving and effect of mobile phone use on driving performance,85098624744
Effect of urea-extracted sericin on melanogenesis: Potential applications in post-inflammatory hyperpigmentation,85057565960
Alteration of extracellular matrix proteins in atrophic periodontal ligament of hypofunctional rat molars,85165287984
Colorimetric chemosensor for Cu(II) from electrospun nanofibrous mat mixed with 5-methoxy-salicylaldehyde azine,85119913842
Cross-linked enzyme aggregates (combi-CLEAs) derived from levansucrase and variant inulosucrase are highly efficient catalysts for the synthesis of levan-type fructooligosaccharides,85142694614
Diversity and Antimicrobial Activity of Endophytic Actinomycetes Isolated from Plant Roots in Thailand,85070196275
Improved adherence in older patients with hypertension: An observational study of a community-based intervention,85067441977
Heterologous Prime-boost of SARS-CoV-2 inactivated vaccine and mRNA BNT162b2 among Healthy Thai Adolescents,85137294416
Laser-triggered shape memory based on thermoplastic and thermoset matrices with silver nanoparticles,85072336123
Strong Correlations between the Binding Antibodies against Wild-Type and Neutralizing Antibodies against Omicron BA.1 and BA.2 Variants of SARS-CoV-2 in Individuals Following Booster (Third-Dose) Vaccination,85137597711
Phenotypic and Genotypic Features of Thai Patients With Nonsyndromic Tooth Agenesis and WNT10A Variants,85097223331
Lessening Effects of SOX on the Relationship between Executive Compensation Components and Cost of Equity Capital,85136915753
